MERCADO,TICKER,STOCK,#N/A,,,,,,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,
MERCADO,TICKER,STOCK,Date,Open,High,Low,Close,Volume,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
NASDAQ,QQQ,NASDAQ:QQQ,17/03/2025 16:00:00,"479,61","485,84","477,8","482,77",41744354,"0,49%","0,0000000",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,18/03/2025 16:00:00,"479,41","479,61","472,41","474,54",39072265,"0,49%","-0,0171944",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,19/03/2025 16:00:00,"476,81","485,33","474,87","480,89",40430334,"0,49%","0,0132926",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,20/03/2025 16:00:00,"476,88","484,55","476,18","479,26",36780549,"0,49%","-0,0033953",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,21/03/2025 16:00:00,"474,08","481,61","472,91","480,84",42234874,"0,49%","0,0032913",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,24/03/2025 16:00:00,"487,74","491,51","484,4","490,66",34567186,"0,49%","0,0202168",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,25/03/2025 16:00:00,"491,39","493,62","490,42","493,46",26035241,"0,49%","0,0056904",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,26/03/2025 16:00:00,"492,3","493,16","482,82","484,38",35043357,"0,49%","-0,0185721",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,27/03/2025 16:00:00,"482,41","486,58","480,25","481,62",33469817,"0,49%","-0,0057143",,,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,28/03/2025 16:00:00,"479,81","480,52","468,05","468,94",46363797,"0,49%","-0,0266806","0,2805501101",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,31/03/2025 16:00:00,"461,92","469,86","457,33","468,92",53000303,"0,49%","-0,0000427","0,2805323077",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,1/04/2025 16:00:00,"467,3","473,63","464,42","472,7",41156226,"0,49%","0,0080288","0,2696246197",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,2/04/2025 16:00:00,"466,12","479,56","465,86","476,15",49894489,"0,49%","0,0072720","0,259498418",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,3/04/2025 16:00:00,"456,44","460,07","450,14","450,66",70456338,"0,49%","-0,0550198","0,4179526419",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,4/04/2025 16:00:00,"438,14","440,37","422,67","422,67",117088441,"0,49%","-0,0641214","0,5375100708",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,7/04/2025 16:00:00,"408,66","443,14","402,39","423,69",161556970,"0,49%","0,0024103","0,5026604941",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,8/04/2025 16:00:00,"438,16","443,14","409,79","416,06",101248060,"0,49%","-0,0181726","0,4837706616",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,9/04/2025 16:00:00,"415,57","467,83","415,43",466,142876878,"0,49%","0,1133562","0,9236619241",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,10/04/2025 16:00:00,"453,56","455,59","432,63","446,18",108384092,"0,49%","-0,0434632","0,9543662201",,,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,11/04/2025 16:00:00,"444,65","455,79","441,33","454,4",52483779,"0,49%","0,0182554","0,9566242668","0,6861276949",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,14/04/2025 16:00:00,"464,46","465,05","452,63","457,48",43941179,"0,49%","0,0067553","0,9583996676","0,6873063164",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,15/04/2025 16:00:00,"458,54","462,38","456,15","457,99",35404210,"0,49%","0,0011142","0,9562357838","0,6843279751",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,16/04/2025 16:00:00,"449,03","452,62","437,76","444,18",48980552,"0,49%","-0,0306175","0,9668103815","0,6914278513",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,17/04/2025 16:00:00,"447,17","447,75","441,36","444,1",44837047,"0,49%","-0,0001801","0,9114131783","0,691615628",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,21/04/2025 16:00:00,"438,23","439,08","427,93","433,11",44149313,"0,49%","-0,0250580","0,8293671805","0,6966096085",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,22/04/2025 16:00:00,"438,82","447,58","437,62","444,48",52304388,"0,49%","0,0259133","0,8414009834","0,70101779",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,23/04/2025 16:00:00,"458,17","463,38","452,88","454,56",55801136,"0,49%","0,0224249","0,8321650247","0,709487902",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,24/04/2025 16:00:00,"456,48","467,66","455,83","467,35",45956136,"0,49%","0,0277485","0,4840792711","0,7188772117",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,25/04/2025 16:00:00,"466,97","473,09","465,39","472,56",38697063,"0,49%","0,0110863","0,3864686794","0,7206956919",,,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,28/04/2025 16:00:00,"473,03","474,81","466,03","472,41",33550778,"0,49%","-0,0003175","0,3782870605","0,7113531678","0,5973770345",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,29/04/2025 16:00:00,"470,17","476,42","469,59","475,53",30613120,"0,49%","0,0065827","0,3782354228","0,7118424909","0,5979183472",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,30/04/2025 16:00:00,"467,13","477,2","462,43","475,47",46810610,"0,49%","-0,0001262","0,3786758693","0,7110816555","0,5948778347",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,1/05/2025 16:00:00,"483,41","487,18","480,74","481,68",43316539,"0,49%","0,0129762","0,3020839761","0,712573264","0,5947902946",,,"0,2679211459"
NASDAQ,QQQ,NASDAQ:QQQ,2/05/2025 16:00:00,"486,54","490,91","484,83","488,83",39218082,"0,49%","0,0147348","0,298916803","0,6689969903","0,5968250725",,,"0,2679211459"
